1574.4	3.570212525
1574.6	3.535987273
1574.8	3.501748485
1575	3.465787677
1575.2	3.434726667
1575.4	3.400189293
1575.6	3.366527879
1575.8	3.336334949
1576	3.304790909
1576.2	3.275264444
1576.4	3.247513333
1576.6	3.217468283
1576.8	3.186614949
1577	3.158212525
1577.2	3.13175596
1577.4	3.105869495
1577.6	3.081564646
1577.8	3.054637172
1578	3.027665455
1578.2	3.002950101
1578.4	2.978722424
1578.6	2.955894747
1578.8	2.936212525
1579	2.912480606
1579.2	2.887629091
1579.4	2.866249293
1579.6	2.844650505
1579.8	2.823768283
1580	2.805461818
1580.2	2.784773131
1580.4	2.764771111
1580.6	2.742085253
1580.8	2.725692929
1581	2.70805697
1581.2	2.691087879
1581.4	2.673298182
1581.6	2.655425051
1581.8	2.637806465
1582	2.620777778
1582.2	2.604109899
1582.4	2.590212323
1582.6	2.575267475
1582.8	2.558383232
1583	2.540980606
1583.2	2.527225657
1583.4	2.512170909
1583.6	2.498589293
1583.8	2.487829293
1584	2.472414141
1584.2	2.457923636
1584.4	2.445490707
1584.6	2.432842828
1584.8	2.417912323
1585	2.410055758
1585.2	2.394974545
1585.4	2.382126061
1585.6	2.370845455
1585.8	2.356021212
1586	2.346537172
1586.2	2.338385657
1586.4	2.326853535
1586.6	2.310614343
1586.8	2.302752727
1587	2.290672727
1587.2	2.27847596
1587.4	2.272777778
1587.6	2.261152727
1587.8	2.247044848
1588	2.237603636
1588.2	2.227871111
1588.4	2.218050303
1588.6	2.209994141
1588.8	2.200961616
1589	2.189863434
1589.2	2.178278182
1589.4	2.170493939
1589.6	2.160381616
1589.8	2.154902828
1590	2.145232121
1590.2	2.13196
1590.4	2.127194343
1590.6	2.115865657
1590.8	2.108978586
1591	2.098968081
1591.2	2.093124646
1591.4	2.082126465
1591.6	2.072079192
1591.8	2.064634747
1592	2.059459596
1592.2	2.05036202
1592.4	2.041773333
1592.6	2.027817172
1592.8	2.023688081
1593	2.018230303
1593.2	2.006697778
1593.4	2.001148889
1593.6	1.991929697
1593.8	1.983827879
1594	1.976248889
1594.2	1.968907677
1594.4	1.963568889
1594.6	1.956370909
1594.8	1.947516768
1595	1.938090909
1595.2	1.931937576
1595.4	1.928314141
1595.6	1.919443838
1595.8	1.909638182
1596	1.905153737
1596.2	1.898842222
1596.4	1.889778788
1596.6	1.885064646
1596.8	1.878000606
1597	1.86952101
1597.2	1.863806465
1597.4	1.85698
1597.6	1.84816303
1597.8	1.847420808
1598	1.838088687
1598.2	1.831526869
1598.4	1.826906465
1598.6	1.81608303
1598.8	1.809906667
1599	1.807069899
1599.2	1.796947071
1599.4	1.79332404
1599.6	1.788442222
1599.8	1.780274545
1600	1.778861414
1600.2	1.774706869
1600.4	1.764093737
1600.6	1.756007475
1600.8	1.752922626
1601	1.745177778
1601.2	1.740099394
1601.4	1.73539697
1601.6	1.727965859
1601.8	1.725383636
1602	1.723048485
